Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
54baae19-96f8-2ec6-496c-1ef56e6f8650,1988-04-22,,999-11-9718,S99916197,X17421645X,Mrs.,Blanca837,Evie333,Balistreri607,,Dare640,M,black,hispanic,F,Burlington  Massachusetts  US,928 Howell Wynd Suite 40,Boston,Massachusetts,Suffolk County,25025,02110,42.333429488771884,-71.0845885688429,84095.88,362053.84,262864
ca4ca872-bbd3-eecf-06b5-55fd1a527567,1941-11-23,2012-12-19,999-70-9919,S99932142,X29147646X,Mr.,Keneth579,Leopoldo762,Hessel84,,,M,white,nonhispanic,M,Canton  Massachusetts  US,370 Ledner Parade,Fall River,Massachusetts,Bristol County,25005,02724,41.72511088573397,-71.07018975511846,194081.29,87019.06,122491
263a62bc-2f68-99e3-b0d8-10a8380d62f2,2013-02-01,,999-36-2303,,,,Ruthanne627,Shanel903,Fahey393,,,,white,nonhispanic,F,Boston  Massachusetts  US,158 Anderson Skyway,Southborough,Massachusetts,Worcester County,,00000,42.29094262195545,-71.49209660709238,17763.44,57556.63,96520
f8ae4017-7813-487d-b0a2-53f757d2d1c0,1985-10-12,,999-14-6247,S99946064,X62856448X,Mr.,Lemuel304,Otis335,Kovacek682,,,M,white,nonhispanic,M,Westborough  Massachusetts  US,490 Marquardt Crossing Apt 21,Cohasset,Massachusetts,Norfolk County,,00000,42.21312479794576,-70.8159912003181,135379.87,255564.47,55792
b608ac50-851f-77fa-387b-64f40800ead4,1965-08-15,,999-70-8118,S99970502,X40797834X,Ms.,Beula159,Ping698,Nitzsche158,,,S,white,nonhispanic,F,Agawam  Massachusetts  US,701 Hettinger Trailer Suite 36,Worcester,Massachusetts,Worcester County,25027,01583,42.28167418052971,-71.79319448839776,572766.38,8843.96,59349
312bf1b0-deb0-a2da-cac8-95422a7aa368,1963-10-05,,999-32-7166,S99986068,X86519975X,Mr.,Charlie254,Val761,Hickle134,,,M,hawaiian,nonhispanic,M,Pembroke  Massachusetts  US,163 Muller Forge Apt 21,Belchertown,Massachusetts,Hampshire County,25015,01007,42.304937416637905,-72.3731249065423,148396.53,51133.26,89371
af2e456a-5fed-3bb5-e2a4-3765a08886bd,2023-02-14,,999-13-7907,,,,Ira784,,Abbott774,,,,white,nonhispanic,F,Springfield  Massachusetts  US,870 Reichert Green,Methuen,Massachusetts,Essex County,25009,01844,42.70855081588071,-71.19049667702657,14315.80,0.00,191274
2342c0f3-9562-7c22-b6a9-286c596ee6d6,1941-11-23,2006-12-20,999-47-2815,S99954590,X53473133X,Mr.,Chet188,Adam631,Schmitt836,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,706 Cronin Avenue Apt 82,Fall River,Massachusetts,Bristol County,25005,02747,41.70708962660726,-71.09849198453493,191689.79,222776.30,122491
ba5702a3-5526-8202-c5b8-e19a8d26fd82,2023-02-25,,999-32-7998,,,,Eldridge510,Junior695,Schuppe920,,,,white,nonhispanic,M,Boston  Massachusetts  US,1068 Gleason Lane Unit 0,Sterling,Massachusetts,Worcester County,,00000,42.49323627805104,-71.73435668142375,8745.67,537.83,35315
5ed8ce48-73a9-c3ff-ab51-56e59cc60a95,2004-06-19,,999-59-2521,S99934053,X74302850X,Ms.,Shena75,Coral377,McCullough561,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,287 Ziemann Corner Apt 2,Boxborough,Massachusetts,Middlesex County,,00000,42.50646405483712,-71.55036143175813,67545.27,0.00,50219
d3c5d835-44df-58d7-7ffb-b95423c98171,1996-06-17,,999-74-9665,S99911199,X39883048X,Ms.,Riva522,Cherry401,Dare640,,,S,white,nonhispanic,F,Malden  Massachusetts  US,715 Hoppe Heights,Dracut,Massachusetts,Middlesex County,,00000,42.63757286386049,-71.29087717411372,138717.80,348364.83,65047
d9321335-5108-5485-8e4c-2d01248ec8c5,1975-06-03,,999-58-9969,S99993869,X30028912X,Ms.,Linda558,Martha161,Towne435,,,S,white,nonhispanic,F,Southborough  Massachusetts  US,381 Johnston Meadow Suite 67,Ashland,Massachusetts,Middlesex County,,00000,42.20887534248616,-71.47157650876001,191338.42,22577.60,76235
5a9e33ac-d174-edf3-4eaf-46fa42ec29fd,1974-02-03,,999-90-2130,S99923010,X65441968X,Mrs.,Margaretta466,Helga481,Bayer639,,Bernhard322,M,white,nonhispanic,F,Melrose  Massachusetts  US,1087 Konopelski Station Unit 76,Canton,Massachusetts,Norfolk County,,00000,42.2051111792952,-71.174196163272,20723.64,607295.60,18982
9645d6bc-cd27-da5e-084d-a1a3c205c7da,1941-11-23,,999-71-6214,S99993936,X83581156X,Mr.,Dominique369,Garfield38,Waelchi213,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,736 Crist Trafficway,Fall River,Massachusetts,Bristol County,25005,02790,41.65012094675175,-71.1687150645826,186402.40,286676.39,122491
0267a0d4-d020-147e-d33f-24e0e936fff4,1976-05-11,,999-17-3905,S99915847,X88437721X,Mr.,Hubert238,Lyle846,Casper496,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,815 Anderson Union Suite 54,Milton,Massachusetts,Norfolk County,25021,02186,42.22074391511537,-71.11346553026893,151846.93,18794.18,50751
b23a0daa-f4aa-c59b-1911-b0dc4ccd4c57,1968-07-29,,999-90-1803,S99955171,X42663598X,Mr.,Timothy142,,Kub800,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,290 Pfannerstill Annex Unit 26,Haverhill,Massachusetts,Essex County,25009,01835,42.79255549888457,-71.08476123600798,192452.20,58489.19,150014
d220c4d1-c36e-5eba-4295-57d6886edd1e,1971-10-25,,999-28-2853,S99983277,X19159565X,Mr.,Kendall673,Manuel446,Leuschke194,,,M,white,hispanic,M,Kingston  Massachusetts  US,204 Nikolaus Corner Apt 82,Holyoke,Massachusetts,Hampden County,25013,01040,42.22114741919683,-72.62049933537006,11914.27,194708.92,15530
26b4df75-2ea4-f22b-198a-d8dee183d777,2026-05-27,,999-74-1540,,,,Charley358,Leonardo412,Zieme486,,,,white,nonhispanic,M,Holbrook  Massachusetts  US,1070 Stroman Gate,White Island Shores,Massachusetts,Plymouth County,,00000,41.79110040650917,-70.59738274185138,100.00,2051.70,23675
fb60eed7-c169-721e-8a41-d4c51369bc39,1959-05-13,,999-55-8836,S99944923,X27908763X,Mrs.,Scarlett814,,Strosin214,,VonRueden376,D,hawaiian,nonhispanic,F,Boston  Massachusetts  US,276 Bins Neck,Amesbury,Massachusetts,Essex County,25009,01913,42.80507883533642,-70.94745460566499,214118.84,59196.49,197021
0f039a15-f7fd-46b2-c06b-b3811935b1bf,1961-04-17,2012-05-11,999-39-6034,S99925934,X15326062X,Mrs.,Wilda367,Lakenya863,Keeling57,,Cormier289,M,white,nonhispanic,F,Hingham  Massachusetts  US,235 Heidenreich Ferry Apt 65,Danvers,Massachusetts,Essex County,25009,01937,42.61544944807027,-70.97950895305421,79486.83,233658.29,26228
3a2cb905-5d1e-b3d7-d30b-4665f039219c,1976-02-29,,999-69-4924,S99915090,X09481634X,Mr.,Abe604,Numbers230,Bergstrom287,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,935 Conroy Plaza Apt 15,Malden,Massachusetts,Middlesex County,25017,02155,42.46178349357529,-71.10198864773268,109668.38,12730.36,69815
cd51bfc0-e8d3-6f60-9f02-f862526f5e3e,1977-06-07,,999-70-8685,S99926011,X28307151X,Mr.,Sterling124,Virgil85,Waelchi213,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,334 Kilback Walk,Methuen,Massachusetts,Essex County,25009,01841,42.73571673980139,-71.158101585556,139739.47,616042.73,139567
0092d035-b02a-64b2-f8fd-2f5c370770ff,1997-05-28,,999-63-6579,S99948099,X78143151X,Mr.,Pete38,John539,Mayer370,,,M,white,nonhispanic,M,Boston  Massachusetts  US,279 Tromp Stravenue,Boston,Massachusetts,Suffolk County,25025,02134,42.37606475797988,-71.06699622000833,6123.66,118602.21,17957
c03d8666-19e5-96f2-dbf0-63776237b8fa,1961-04-30,,999-73-6212,S99955137,X54294032X,Mr.,Isaias604,Jackie93,Connelly992,,,M,white,nonhispanic,M,Winchester  Massachusetts  US,775 Farrell Landing Apt 53,Somerville,Massachusetts,Middlesex County,25017,02140,42.42879272880508,-71.13393467818744,13181.23,340189.37,18856
97216ad4-fe21-4c0d-d98f-a0018e4030ae,2013-12-04,,999-90-1244,,,,Landon622,Aurelio227,Howell947,,,,white,nonhispanic,M,Boston  Massachusetts  US,392 Kulas Branch,Pembroke,Massachusetts,Plymouth County,,00000,42.07340650439251,-70.8098811279821,7261.46,51713.31,141459
35ea72e2-7efe-106b-5070-a3d5b0d3b6b8,1961-04-17,,999-59-8350,S99976451,X55901102X,Mrs.,Iraida50,Trista955,Murphy561,,McGlynn426,D,white,nonhispanic,F,Dartmouth  Massachusetts  US,577 Johnston Crossroad,Danvers,Massachusetts,Essex County,25009,01923,42.562162408228396,-70.98955446712462,213178.55,809969.78,26228
b22e9f22-c9ca-d046-267f-8e6eaf83459e,2006-10-22,,999-32-9533,S99931471,,Ms.,Mirella222,Lorilee250,Buckridge80,,,,white,nonhispanic,F,Somerville  Massachusetts  US,619 Smitham Neck,Northampton,Massachusetts,Hampshire County,25015,01062,42.3623727299227,-72.68469826272496,67187.82,69757.94,46059
20ea04cc-3344-a7c1-a30f-083b6c8aba13,1995-09-26,,999-45-8352,S99990375,X25974907X,Mr.,Salvatore257,Emerson869,Bogisich202,,,M,asian,nonhispanic,M,Lunenburg  Massachusetts  US,451 Wehner Corner,Somerville,Massachusetts,Middlesex County,25017,02145,42.40901808708899,-71.06412648482579,60155.75,12359.51,45890
5d8014e2-890a-9729-7243-c4f019223fe5,1974-11-20,,999-90-4451,S99960959,X01976033X,Mr.,Erik495,Garrett899,Hessel84,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1076 Bergnaum Alley Unit 70,Cambridge,Massachusetts,Middlesex County,25017,02472,42.36888042484215,-71.07609985262023,101090.45,284944.86,144916
214dccc5-503c-53e5-87c6-9e6545f1e914,1993-07-21,,999-96-1062,S99945807,X34911061X,Mr.,Felton646,,Schimmel440,,,M,white,nonhispanic,M,Boston  Massachusetts  US,926 Dickinson Run,Dedham,Massachusetts,Norfolk County,25021,02026,42.26402377291247,-71.2214037130567,13771.21,197168.37,9566
87ce97ad-76f9-2f50-10bc-ecab039ec6e7,2021-03-10,,999-56-5099,,,,Dorian295,,Beatty507,,,,white,hispanic,M,Springfield  Massachusetts  US,198 Emmerich Bay,Springfield,Massachusetts,Hampden County,25013,01106,42.073499223085086,-72.54601124515514,1050.00,12566.79,6749
72900cba-4940-bc06-47a9-c9035e66cabf,1993-06-14,,999-62-6163,S99920119,X71587050X,Mrs.,Desire394,Albina13,Halvorson124,,Hilpert278,M,white,nonhispanic,F,Lowell  Massachusetts  US,133 Balistreri Viaduct,Everett,Massachusetts,Middlesex County,25017,02148,42.39304970434305,-71.07235753825664,192851.14,650743.82,43982
ebc149af-f977-c12b-4d2f-20258dbf15ce,2006-02-08,,999-33-7619,S99980564,X93405440X,Ms.,Denise470,Lynna524,Homenick806,,,,white,nonhispanic,F,Lowell  Massachusetts  US,610 Auer Mall Suite 52,South Amherst,Massachusetts,Hampshire County,,00000,42.332537491168935,-72.56176304141722,81816.39,673243.34,140911
13dc47d1-7a19-f689-92b3-c5409ac7cc64,1977-01-11,,999-86-1428,S99948812,X95316658X,Mrs.,Waneta858,Ophelia894,Toy286,,Schumm995,M,white,nonhispanic,F,Methuen  Massachusetts  US,264 Hagenes Drive,Fitchburg,Massachusetts,Worcester County,25027,01420,42.64849226317995,-71.77730508700283,600615.05,565259.69,110479
f472d9d4-2962-e91b-ae97-3de24b808a73,1986-07-24,,999-72-3141,S99925578,X19712443X,Mr.,Waylon572,,Wilderman619,,,M,white,hispanic,M,Attleboro  Massachusetts  US,621 Steuber Camp Unit 46,Westminster,Massachusetts,Worcester County,,00000,42.59677508313159,-71.90604626731383,97182.90,40032.11,181699
37670360-6d9b-cc66-faee-7aef220f5042,1987-09-25,,999-26-8718,S99932827,X17824330X,Ms.,Florencia449,Isabela97,Leyva523,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,284 Schoen Forge Apt 30,Northampton,Massachusetts,Hampshire County,25015,01053,42.34410850039109,-72.70817567291084,15978.19,762311.39,23253
8742ddaf-fde6-690f-3539-dec96a3da0d7,1965-01-08,,999-12-9315,S99946981,X59141866X,Mrs.,Christine147,Matilde468,Ledner144,,Jerde200,M,white,nonhispanic,F,Boston  Massachusetts  US,1091 Cummerata Stravenue Unit 4,Chelmsford,Massachusetts,Middlesex County,,00000,42.56319659575559,-71.38374357782367,215326.64,532396.31,29054
a3690391-d86b-937a-46cc-6e0371b57dfa,1979-11-11,,999-28-8582,S99917107,X11397679X,Mr.,Billy698,Luis923,Kuhlman484,,,S,white,nonhispanic,M,Haverhill  Massachusetts  US,686 Abernathy Run,Pembroke,Massachusetts,Plymouth County,,00000,42.029820251526104,-70.8119695332483,123979.18,6915.22,65195
ce9db538-c00d-a240-cd58-abd027363c3d,2016-04-22,,999-21-4535,,,,Grace552,Chae49,Boehm581,,,,white,nonhispanic,F,Berkley  Massachusetts  US,645 Leuschke Fork,Duxbury,Massachusetts,Plymouth County,25023,02332,42.07891739099974,-70.663319259056,15992.57,22317.27,72236
22c03724-607c-32a7-0dbd-16cc906d6caf,1998-08-19,,999-76-8279,S99984020,X73347295X,Mrs.,Alethea978,,Harris789,,Bailey598,M,white,nonhispanic,F,Middleborough  Massachusetts  US,336 Braun Pathway Unit 17,Belchertown,Massachusetts,Hampshire County,25015,01007,42.276765168840285,-72.40894990879674,56405.22,83834.92,43945
6eb1cce2-bac8-6ff4-d5c2-0c77becaf625,1980-07-23,,999-56-1022,S99993290,X54457384X,Mr.,Winston220,Adrian111,Klocko335,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,921 Fay Bay,Brockton,Massachusetts,Plymouth County,25023,02302,42.07515862668328,-70.98298746123486,142014.80,544042.60,138828
2d94119a-aeb2-bf90-6a5a-d6b6831fbc67,1979-12-21,,999-10-4805,S99916036,X78855536X,Mr.,Jerrold404,Hubert238,Heidenreich818,,,M,white,hispanic,M,Sherborn  Massachusetts  US,516 Lockman Ville,Boston,Massachusetts,Suffolk County,25025,02119,42.376968943232804,-71.12053004528813,233018.36,528632.30,101582
0d66030e-9ddd-c501-9dfe-cf4824deb2b2,2015-12-14,,999-45-5660,,,,Caron739,Regina408,Hayes766,,,,white,nonhispanic,F,West Yarmouth  Massachusetts  US,165 Jones Lock,Taunton,Massachusetts,Bristol County,25005,02780,41.952197634393634,-71.0037593196615,1431.92,25660.74,25116
9f830217-e1c5-1142-1054-15d744841409,2003-02-03,,999-18-3327,S99991160,X33319221X,Mr.,Ignacio928,Leonardo412,Pfeffer420,,,,white,nonhispanic,M,Malden  Massachusetts  US,873 Kuhic Avenue Unit 1,Framingham,Massachusetts,Middlesex County,25017,01702,42.34659773957627,-71.39523709527556,45249.58,15953.29,35866
429718a4-fc4e-285e-cd84-3a244a97b5bd,1976-01-28,,999-47-4618,S99994997,X31592975X,Mrs.,Mitzie610,Desiree125,Morissette863,,Hartmann983,M,white,nonhispanic,F,Boston  Massachusetts  US,1040 Auer Landing Suite 16,Milton,Massachusetts,Norfolk County,25021,02186,42.19599106411009,-71.06727140203945,12132.45,524959.37,20117
b120c448-875e-ae43-7fcd-a407595069b8,1961-03-28,,999-96-8396,S99977091,X57050199X,Mrs.,Arlyne429,Anisha16,O'Keefe54,,Cummerata161,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,390 Hauck Junction Suite 69,Lynn,Massachusetts,Essex County,25009,01904,42.50684358243788,-71.00665083176554,18916.86,558246.50,15156
3b4daefe-12e0-3b69-f4bb-bf086e6544cc,1967-03-25,,999-64-8618,S99931954,X51581877X,Mr.,Cortez851,,Schaefer657,,,S,white,nonhispanic,M,Chicopee  Massachusetts  US,651 Rolfson Manor Apt 74,Bourne,Massachusetts,Barnstable County,25001,02532,41.711245031359326,-70.62739618621907,30277.23,1019453.26,6499
65a679f3-b2b2-9070-9719-af8092333646,2011-08-15,,999-24-6445,,,,Daniela614,Antonia30,Ornelas92,,,,white,hispanic,F,Bogota  Bogota  CO,1065 Parker Esplanade Suite 17,North Andover,Massachusetts,Essex County,,00000,42.67266425210093,-71.05811695082654,19661.02,13606.87,132093
6cf1e273-07d0-4602-0008-12f1210fc11f,1964-02-06,,999-30-9390,S99928102,X66679750X,Mr.,Denver542,Cody889,Kessler503,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,292 Becker Knoll Suite 74,Tyngsborough,Massachusetts,Middlesex County,,00000,42.69397729298176,-71.41160647000264,216083.07,623566.15,125911
60b9ea46-625e-6e5f-5c10-537fea6871a7,1986-11-29,,999-96-4557,S99959091,X92030996X,Mrs.,Ulrike696,Almeda560,Pagac496,,Johns824,M,asian,nonhispanic,F,South Yarmouth  Massachusetts  US,324 Davis Ranch Suite 7,Northwest Harwich,Massachusetts,Barnstable County,,00000,41.71367558435371,-70.08654708652469,424395.51,481109.71,80419
2f38e1ef-d24c-397a-cafe-4c7061e07ef8,1941-07-02,,999-66-2433,S99998907,X10183665X,Mrs.,Erna640,,Jast432,,Krajcik437,W,black,nonhispanic,F,Dover  Massachusetts  US,750 Brown Dale,Boston,Massachusetts,Suffolk County,25025,02119,42.44949076030866,-70.96336966757713,51111.96,1413204.01,5254
51071b48-f9b7-7ed6-b3bb-01e3b8f4cf6a,1971-01-31,,999-15-6190,S99918998,X49795645X,Mr.,Gonzalo160,Beau391,Wunsch504,,,S,white,nonhispanic,M,Boston  Massachusetts  US,1015 Lind Byway,Revere,Massachusetts,Suffolk County,25025,02151,42.421181191302324,-70.99230417104373,172577.49,22106.85,36505
08e54a9e-fb04-c946-568c-736d319e2b0e,2000-06-29,,999-60-6119,S99940768,X62437895X,Mr.,Enoch803,Jerold208,Metz686,,,,white,nonhispanic,M,Billerica  Massachusetts  US,711 Ritchie Approach,Walpole,Massachusetts,Norfolk County,25021,02081,42.100482762433074,-71.2920937666926,34798.67,33351.08,873280
5ab55b0f-0bc3-0087-bcd0-88a1bcaef6dc,1964-01-26,,999-86-3779,S99910816,X28413866X,Mr.,Joseph689,Elvis145,Smith67,,,W,white,nonhispanic,M,Newton  Massachusetts  US,492 Greenfelder Parade Unit 86,Dalton,Massachusetts,Berkshire County,,00000,42.4787217612403,-73.12941156484894,134375.13,104820.75,95276
43bb82ec-28f3-f550-803a-34fc4cbe72cf,2005-12-18,,999-27-9528,S99914213,X80587519X,Ms.,Lindsey52,Alona471,Wilderman619,,,,white,nonhispanic,F,Beverly  Massachusetts  US,160 Nolan Vale Apt 63,Dudley,Massachusetts,Worcester County,,00000,42.02081600660218,-71.93214442051475,70037.01,7323.14,54191
3a3263ea-6a6e-a8c5-5de7-6dcc0c70eb7c,2011-01-06,,999-81-3746,,,,Felton646,Terrence276,Schinner682,,,,white,nonhispanic,M,Newton  Massachusetts  US,990 Cormier Ranch Apt 70,Lowell,Massachusetts,Middlesex County,25017,01852,42.682441348316225,-71.33393611483514,35252.79,8631.85,59149
1d19a8d9-bbd7-778b-fd8a-abe0c4598b24,1975-09-27,,999-75-2308,S99992152,X28187518X,Mrs.,Roxane435,,Mertz280,,Walter473,D,white,nonhispanic,F,Medford  Massachusetts  US,1034 Powlowski Approach Suite 43,Somerville,Massachusetts,Middlesex County,25017,02144,42.35303316737344,-71.05046149383953,150866.23,156770.45,184567
7908198b-1ea3-96af-bd24-f9f7cfa5ff25,1972-11-24,,999-83-6011,S99960168,X01486716X,Mrs.,Shirleen968,Reva678,Stamm704,,Brekke496,M,white,nonhispanic,F,Lynn  Massachusetts  US,343 Upton Plaza Suite 31,Shrewsbury,Massachusetts,Worcester County,,00000,42.24351921869199,-71.69171169895898,355955.05,82446.18,54324
f7ff9a22-0574-1371-2e72-3c6f51009770,2010-05-03,,999-30-3618,S99928980,,,Brandon214,Chet188,Crona259,,,,white,nonhispanic,M,Medway  Massachusetts  US,916 Cormier Mall,Amherst Center,Massachusetts,Hampshire County,,00000,42.397931843206926,-72.48538138172167,24420.93,41642.81,99352
6d0e6aa4-a0f8-1582-b284-a3599abf565f,1972-07-02,1983-03-16,999-99-1017,,,,Branda994,,Ruecker817,,,,white,nonhispanic,F,Boston  Massachusetts  US,422 Konopelski Manor,Taunton,Massachusetts,Bristol County,25005,02780,41.95315767985693,-71.0659817455781,44613.44,29542.72,178227
4291183f-736a-bb06-ebd5-d0b7df0fc3e9,1983-04-30,,999-64-4733,S99915823,X76066438X,Mrs.,Jolynn62,Rose199,Cruickshank494,,Bernhard322,M,white,nonhispanic,F,Chatham  Massachusetts  US,198 King Parade Unit 18,Yarmouth,Massachusetts,Barnstable County,,00000,41.668959690658156,-70.2511775279179,449040.19,48620.73,87795
547d3376-c96a-dccd-49fa-b8db0ca3ed36,2007-05-28,,999-53-3942,S99944561,,Ms.,Jeanene972,Micheal721,Greenholt190,,,,white,nonhispanic,F,Cheshire  Massachusetts  US,199 Larson Manor,Amherst,Massachusetts,Hampshire County,,00000,42.34923289773665,-72.52510081015726,33760.00,43054.77,136209
2a0f60d3-1c59-9185-7599-1cafdf6b3acb,1988-12-24,,999-20-8765,S99971820,X84903304X,Mrs.,Tenesha164,Lesley194,Grimes165,,Cummerata161,M,white,nonhispanic,F,Springfield  Massachusetts  US,207 Yundt Crossroad Unit 14,Marshfield,Massachusetts,Plymouth County,25023,02050,42.10109255457726,-70.7334146664475,251234.94,437816.85,77333
5a44c1a3-b00f-47f4-a381-aa7a97248839,1972-07-02,,999-41-6887,S99948318,X57914293X,Mrs.,Emely698,Kenisha791,Bailey598,,Koss676,M,white,nonhispanic,F,Brockton  Massachusetts  US,711 Dicki Trafficway Suite 51,Taunton,Massachusetts,Bristol County,25005,02780,41.89006309133978,-71.05903735054993,199343.79,925629.13,178227
72cd9fbf-24d3-d885-3bec-2558e3e555da,2008-11-06,,999-36-3577,S99922160,,,Fernando603,,Ortiz186,,,,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,273 Runolfsdottir Viaduct,Newton,Massachusetts,Middlesex County,25017,02461,42.37066769829827,-71.30484769247855,52248.43,5738.66,158478
55a6d1e5-f17a-6733-cde0-97897fe3cb5d,1980-05-15,,999-29-4846,S99973480,X53108217X,Mrs.,Lola232,Sarita454,Russel238,,Pollich983,M,white,nonhispanic,F,Wilmington  Massachusetts  US,961 Wyman Crossing,Malden,Massachusetts,Middlesex County,25017,02155,42.462075401164796,-71.07211668673968,267021.20,312442.81,28662
047d573d-3c54-a50b-fb18-db90ae1db43a,2014-02-17,,999-23-4135,,,,Sarah635,Val761,Parisian75,,,,white,nonhispanic,F,Framingham  Massachusetts  US,937 McLaughlin Overpass,Westford,Massachusetts,Middlesex County,,00000,42.56007145445638,-71.43621280073395,79089.84,0.00,58691
3b62677c-3340-38bf-6e88-d89dccc92af4,1993-03-10,,999-40-5594,S99953321,X34642888X,Mrs.,Felipa93,Jacquelynn434,Boyer713,,Towne435,M,black,hispanic,F,Lynn  Massachusetts  US,818 Stiedemann Corner,Boston,Massachusetts,Suffolk County,25017,02467,42.41263981486597,-71.0196992696659,213374.36,451466.92,126611
c9d18d0a-0708-d332-db6e-8447185e1eb6,2019-02-05,,999-44-7446,,,,Ronny764,Kurtis994,Shields502,,,,white,nonhispanic,M,Yarmouth Port  Massachusetts  US,587 Goodwin Road,Cohasset,Massachusetts,Norfolk County,,00000,42.30773565672726,-70.82069193830077,26446.66,8720.83,46020
11118797-505d-af09-73ce-10735792d353,1969-11-03,2019-04-26,999-24-7282,S99995110,X92427387X,Mr.,Nathanael908,Isidro558,Rath779,,,M,asian,nonhispanic,M,Busan  Busan  KR,491 Green Vista,Georgetown,Massachusetts,Essex County,,00000,42.70102535670834,-71.0037657722431,250831.13,167241.07,52319
45ba6f9f-cc37-e36a-9988-2b9628e5bb6c,1964-12-10,2018-09-27,999-17-2756,S99940402,X02961760X,Ms.,Billye739,Stella203,Lind531,,,S,white,nonhispanic,F,Paxton  Massachusetts  US,951 Botsford Avenue Apt 44,Acton,Massachusetts,Middlesex County,,00000,42.50357480129515,-71.47485230724845,715955.95,92840.23,98770
536ce1fd-73c3-3a61-bffb-16a6c00a5575,1964-12-10,,999-39-4689,S99969326,X41060072X,Mrs.,Yasuko490,Fredia307,Johnston597,,Nicolas769,M,white,nonhispanic,F,Worcester  Massachusetts  US,904 Olson Crossroad Suite 75,Acton,Massachusetts,Middlesex County,,00000,42.47231598642812,-71.48293383244655,794658.98,128565.97,98770
d302e307-b9bf-12db-3538-efe71906df98,1943-05-17,,999-89-1209,S99960594,X21127724X,Mrs.,Anthony633,Raylene798,Lowe577,,Spinka232,M,white,nonhispanic,F,Belchertown  Massachusetts  US,1018 Marvin Esplanade,Taunton,Massachusetts,Bristol County,25005,02767,41.907505147477174,-71.11122440154858,864340.28,494493.59,78563
e8f1698e-87eb-1172-c34c-e5011682e3fa,1986-05-21,,999-63-2813,S99965234,X46544850X,Mr.,Roscoe437,Edmund685,Skiles927,,,S,white,nonhispanic,M,Lancaster  Massachusetts  US,275 Metz Arcade Apt 26,Boston,Massachusetts,Suffolk County,25025,02125,42.29859428879676,-71.03562108557564,10599.13,188236.16,13820
b7862d2f-52a5-ab6f-4ff7-0247e4093aec,2012-05-17,,999-14-7967,,,,Betsey110,,Sporer811,,,,white,nonhispanic,F,Boston  Massachusetts  US,854 O'Connell Forge Apt 98,Lowell,Massachusetts,Middlesex County,25017,01852,42.624508722766365,-71.30128264573197,2380.51,42589.25,6679
65d4afc0-d00a-19b3-0997-6b19f96b9c8e,1948-03-03,,999-10-8856,S99984303,X13237263X,Mrs.,Jessika892,Anika194,Wuckert783,,Little434,M,white,nonhispanic,F,Rockport  Massachusetts  US,493 Harber Flat,Boston,Massachusetts,Suffolk County,25025,02151,42.35512216031281,-71.07342443086455,972615.64,1450906.42,45153
aee89967-ae23-c43b-62a5-86177b89c03e,1969-11-03,,999-29-2227,S99934027,X08141004X,Mr.,Randolph418,Bob965,Purdy2,,,M,asian,nonhispanic,M,Busan  Busan  KR,772 Padberg Key Apt 89,Georgetown,Massachusetts,Essex County,,00000,42.7754786197753,-71.0280974305768,228116.11,462963.27,52319
31593bfc-86cc-e8a7-9e5f-8a36ee7ae039,1955-01-17,,999-21-1595,S99929288,X94408233X,Mrs.,Kristen940,Young120,Breitenberg711,,Balistreri607,W,white,nonhispanic,F,Needham  Massachusetts  US,431 Labadie Throughway Suite 56,Worcester,Massachusetts,Worcester County,25027,01608,42.27077410301376,-71.76970809741981,217032.41,870788.05,26415
bace4562-fcd8-6033-2d6b-f5def181b7ac,1997-03-29,,999-64-7887,S99966267,X90229740X,Mrs.,Toni630,,O'Hara248,,Schowalter414,M,black,nonhispanic,F,Arlington  Massachusetts  US,189 Collins Park Apt 75,Boston,Massachusetts,Suffolk County,25025,02118,42.433860481110486,-70.98699919537901,87736.28,33796.74,156528
0764eea6-d754-39a6-8a3d-d352be03f882,2017-08-14,,999-45-2387,,,,Adella39,Rutha66,Schimmel440,,,,white,nonhispanic,F,Swansea  Massachusetts  US,714 King Wynd,Somerville,Massachusetts,Middlesex County,25017,02145,42.417965787665416,-71.09331163899064,38586.69,0.00,38624
